COMMODITY,PRECO,QUANTIDADE
20928,2538.0,1.0
20928,2698.0,2.0
20928,3848.04,1.0
20928,11676.0,1.0
20931,1.0,437.07
20956,500.0,1.0
20986,1050.0,2.0
20991,678.92,14.0
21013,380.0,1.0
21015,0.35,36015.0
2102833,171.48,1.0
2102874,725.0,2.0
2102914,2.03,240.0
2102917,1.0,488.16
2102917,6348.0,1.0
2102919,211.39,1.0
2102922,195.76,1.0
2102922,552.26,1.0
2102923,389.0,1.0
2102924,1.0,387.0
2102926,1.0,495.0
2102958,806.0,9.0
2102960,1.0,605.68
2102960,3.752,1050.0
2102960,11.92,168.0
2102960,125.42,50.0
2102960,410.28,8.0
21030,1.0,413.0
2103035,1.0,2084.97
2103035,1.89,40.0
2103035,24.9,20.0
2103035,39.0,18.0
2103035,49.95,60.0
21031,0.4,15700.0
21031,1.0,259.2
21031,1.51,150.0
21031,2.61,300.0
21031,4.03,20.0
21031,4.17,40.0
21031,5.18,40.0
21031,7.08,300.0
21031,330.0,1.0
21031,869.7,1.0
2103131,1.0,971.33
2103131,45.0,25.0
2103131,185.0,1.0
2103144,350.0,3.0
21033,405.49,1.0
2103548,450.0,3.0
21045,18.0,78.0
21045,20.0,101.0
21045,46.0,13.0
21045,50.97,10.0
21045,61.5,27.0
21045,78.0,8.0
21045,80.0,10.0
21045,80.74,6.0
21045,97.56,6.0
21045,113.09,6.0
21045,147.13,6.0
21045,176.67,6.0
21045,185.0,12.0
21045,190.39,12.0
21045,215.0,32.0
21045,219.0,52.0
21045,245.0,38.0
21045,250.0,19.0
21045,253.0,106.0
21045,273.0,34.0
21045,363.0,38.0
21045,400.0,21.0
21045,430.0,52.0
21045,557.78,3.0
21045,581.49,5.0
21045,732.0,1.0
21045,901.0,1.0
21045,1026.78,9.0
21045,1125.69,4.0
21045,1470.0,1.0
21045,1474.0,1.0
21045,1536.5,19.0
21045,1564.0,1.0
21045,2000.0,1.0
21045,2393.0,1.0
21045,3073.0,4.0
21045,7852.99,1.0
21045100001,17.26,90.0
21045100001,21.61,8.0
21045100001,23.3,405.0
21045100001,24.5,24.0
21045100001,24.85,1220.0
21045100001,27.8,1105.0
21045100001,29.97,85.0
21045100001,38.0,45.0
21045100002,35.57,80.0
21045100002,39.0,10.0
21045100002,47.85,915.0
21045100002,50.15,370.0
21045100002,58.62,25.0
21045100002,63.26,1225.0
21045100002,64.0,22.0
21045100007,93.0,5.0
21045100007,100.0,10.0
21045100007,105.88,3.0
21045100007,115.98,13.0
21045100007,117.53,3.0
21045100007,124.37,5.0
21045100007,139.96,4.0
21045100008,100.0,10.0
21045100008,122.0,5.0
21045100008,139.37,4.0
21045100008,152.62,14.0
21045100008,154.99,3.0
21045100008,165.36,5.0
21045100009,204.67,20.0
21045100009,206.8,10.0
21045100009,223.08,3.0
21045100009,224.57,5.0
21045100009,245.85,10.0
21045100009,248.96,8.0
21045100009,266.74,2.0
21045100010,135.0,2.0
21045100010,198.0,10.0
21045100010,204.67,20.0
21045100010,220.01,5.0
21045100010,245.0,5.0
21045100010,245.32,6.0
21045100010,245.85,12.0
21045100010,260.96,6.0
21045100010,261.8,6.0
21045100010,265.0,15.0
21045100011,55.52,150.0
21045100012,49.57,150.0
21045100013,84.22,150.0
21045100014,54.76,150.0
21045100015,105.26,50.0
21045100016,77.12,50.0
21045100017,118.39,50.0
21045100018,85.71,50.0
21045100100,27.19,25.0
21045100100,28.12,80.0
21045100100,29.39,10.0
21045100100,35.47,40.0
21045100101,33.65,10.0
21045100101,61.4,25.0
21045100101,71.75,80.0
21045100101,72.75,40.0
21045100101,86.0,8.0
21045100101,86.08,50.0
21045103001,50.15,20.0
21045103001,52.0,25.0
21045103001,63.26,10.0
21045104001,66.57,61.0
21045104001,103.61,15.0
21045104001,109.5,61.0
21045104001,125.9,4.0
21045104001,135.04,55.0
21045104001,185.0,10.0
21045106001,67.0,15.0
21045106001,67.39,1253.0
21045106001,84.93,3.0
21045106001,92.15,477.0
21045106001,93.64,224.0
21045106001,123.0,14.0
21045106001,123.5,3.0
21045106001,138.73,1791.0
21045106001,141.6,30.0
21045107001,27.2,1451.0
21045107001,38.45,45.0
21045107001,42.85,11.0
21045107001,44.7,504.0
21045107001,47.21,28.0
21045107001,47.39,8.0
21045107001,49.5,20.0
21045107001,49.67,30.0
21045107001,56.7,285.0
21045107001,57.92,1865.0
21045107001,71.0,45.0
21045107001,79.48,40.0
21045107001,83.84,45.0
21045541001,23.0,10.0
21045541001,25.0,10.0
21045541001,25.72,35.0
21045541001,28.05,20.0
21045541001,39.47,30.0
21045541001,48.85,15.0
2104555,1775.0,2.0
2104555,1935.0,2.0
21047,1.0,2382.1
2105576,225.0,47.0
21062110001,0.22,5454.0
21062110001,0.221,606.0
21062110001,0.23,720.0
21062110001,0.23039,720.0
21062110001,0.2304,9660.0
21062110001,0.23419,606.0
21062110001,0.24,3636.0
21062110001,0.25,720.0
21062110001,0.27,5454.0
21062110001,0.31,606.0
21062110001,0.32,1280.0
21062110001,0.32002,449.0
21062110001,0.32446,1120.0
21062110001,0.36,6941.0
21062110002,4.5,180.0
21062110002,4.5463,54.0
21064103001,16.11,50.0
21064103001,17.25,70.0
21064103001,18.0,30.0
21064103001,18.73,30.0
21064103001,20.09,48.0
21064103001,20.45,20.0
21064103001,20.87,20.0
21064103001,22.2,20.0
21064103001,24.0,20.0
21064103001,25.0,55.0
21064103001,26.69,30.0
21064103001,30.0,10.0
21064103002,66.48,6.0
21064103002,72.0,4.0
21064103002,72.9,6.0
21064103002,84.18,2.0
21064103002,86.4,5.0
21064103002,87.43,2.0
21064103003,146.4,2.0
21064103003,172.8,5.0
21064103004,291.6,3.0
21064103004,292.8,2.0
21064103005,219.6,2.0
21064103006,218.7,10.0
21064103006,219.6,2.0
21064103006,220.0,2.0
21064103006,228.71,2.0
21064103006,259.2,5.0
21072,460.0,1.0
21072,575.0,1.0
21072,1000.0,1.0
2107215,430.0,10.0
220,226.63,1.0
22004,79.0,193.0
22004,185.0,1.0
22004,228.2,1.0
22004,255.0,1.0
22004,302.0,10.0
22004,326.9,1.0
22004,335.35,1.0
22004,375.06,1.0
22004,1331.0,8.0
22004,1574.38,1.0
22004,2206.25,1.0
22004,2466.59,1.0
22004,8421.75,2.0
22004,21665.38,1.0
22004,33084.89,1.0
2200414,163.0,2.0
2200414,379.58,2.0
22005,5620.2,20.0
2200720,420.0,1.0
2200720,491.62,1.0
22015,4.0,100.0
22015,15.0,2.0
22015,39.07,2.0
22015,100.0,2.0
22015,195.0,1.0
22015,384.0,15.0
22015,440.0,2.0
22015,646.86,1.0
22015,650.0,1.0
22015,1111.5,13.0
22015,1265.4,6.0
22015,1596.0,2.0
22015,1770.0,1.0
22015,1786.0,1.0
22015,2495.0,15.0
22015,3254.0,1.0
22015,4192.0,1.0
22015,4200.0,1.0
22015,4921.0,1.0
22015,4951.0,1.0
2201530,1.0,4297.99
2201530,4.0,50.0
2201530,50.0,15.0
2201530,200.0,1.0
2201530,389.0,20.0
2201530,551.0,1.0
2201530,574.0,6.0
2201530,600.0,1.0
2201530,650.0,15.0
2201530,795.0,12.0
2201530,1020.0,2.0
2201530,2400.0,15.0
2201530,2516.95,1.0
2201530,3852.85,1.0
2201530,3887.9,1.0
2201530,4152.0,2.0
2201530,6240.0,1.0
2201530,7250.0,1.0
2201530,8600.0,1.0
22016,2.83,550.0
22016,48.6,11.0
22016,51.25,11.0
22016,61.0,2.0
22016,110.0,4.0
22016,121.5,1.0
22016,125.0,1.0
22016,126.6,1.0
22016,181.8,1.0
22016,185.0,1.0
22016,294.0,4.0
22016,347.4,1.0
22016,355.0,4.0
22016,355.5,10.0
22016,421.8,1.0
22016,436.0,4.0
22016,480.6,3.0
22016,616.5,5.0
22016,660.0,1.0
22016,678.0,5.0
22016,768.6,11.0
22016,792.0,3.0
22016,825.0,5.0
22016,900.0,2.0
22016,931.5,1.0
22016,932.0,1.0
22016,950.4,3.0
22016,959.4,13.0
22016,1065.0,4.0
22016,1076.4,9.0
22016,1110.0,4.0
22016,1225.8,2.0
22016,2300.0,1.0
22016,2357.1,14.0
22016,2600.0,4.0
22016,3875.4,10.0
22016,3925.0,4.0
22016,4117.5,1.0
22016,4606.4,1.0
22016,4663.9,2.0
22016,5086.8,1.0
22016,5700.0,1.0
22016,20092.0,1.0
2201649,4.5,1.0
2201649,69.0,4.0
2201649,395.0,2.0
2201649,650.0,1.0
2201649,1120.0,1.0
2201649,1345.0,2.0
2201649,1615.0,17.0
2201649,1800.0,1.0
2201649,2314.8,1.0
2201649,2647.8,1.0
2201649,2836.7,2.0
2201649,4414.8,1.0
2201649,4536.34,1.0
2201649,4890.76,1.0
2201649,8004.6,1.0
2201649,8442.79,1.0
2201649,11531.5,1.0
2201649,16316.3,1.0
2201649,16450.0,1.0
2201649,64880.0,1.0
2201649,72414.5,1.0
2201651,145.0,21.0
2201651,181.25,11.0
2201651,253.0,6.0
2201651,255.78,1.0
2201651,326.25,1.0
2201651,362.5,1.0
2201651,535.5,1.0
2201651,543.11,1.0
2201651,630.4,1.0
2201651,891.4,1.0
2201651,1476.4,1.0
2201651,1741.98,1.0
2201651,1778.23,2.0
2201655,1.0,120964.20999999999
2201655,1.09,3.0
2201655,2.18,1.0
2201655,3.22,6.0
2201655,3.85,4.0
2201655,4.23,1.0
2201655,4.7,6.0
2201655,4.8,3.0
2201655,5.15,4.0
2201655,6.36,4.0
2201655,6.51,3.0
2201655,6.69,4.0
2201655,7.19,2.0
2201655,7.31,3.0
2201655,7.36,1.0
2201655,7.59,24.0
2201655,7.69,3.0
2201655,10.0,1.0
2201655,10.4,4.0
2201655,10.78,1.0
2201655,10.89,2.0
2201655,11.39,10.0
2201655,12.21,4.0
2201655,12.34,1.0
2201655,12.87,2.0
2201655,13.05,1.0
2201655,13.2,10.0
2201655,13.67,3.0
2201655,14.05,3.0
2201655,14.25,4.0
2201655,14.43,1.0
2201655,14.5,1.0
2201655,14.68,1.0
2201655,15.1,3.0
2201655,15.19,4.0
2201655,15.58,17.0
2201655,15.82,1.0
2201655,15.91,1.0
2201655,15.95,2.0
2201655,16.39,4.0
2201655,16.67,9.0
2201655,16.77,4.0
2201655,17.09,4.0
2201655,17.34,1.0
2201655,17.76,1.0
2201655,17.95,16.0
2201655,18.14,2.0
2201655,18.61,4.0
2201655,18.9,2.0
2201655,19.62,4.0
2201655,19.81,1.0
2201655,19.85,1.0
2201655,19.9,1.0
2201655,20.8,1.0
2201655,20.89,3.0
2201655,21.65,2.0
2201655,21.9,1.0
2201655,22.32,14.0
2201655,22.71,1.0
2201655,22.85,4.0
2201655,23.55,2.0
2201655,23.74,2.0
2201655,23.93,1.0
